,Unnamed: 0,chr,start,end,n,p.value
19170,19171,chr17,387726,387726,1,0.10315206199999999
19171,19172,chr17,387894,387897,4,3.3e-06
19172,19173,chr17,388484,388484,1,1.47e-06
19173,19174,chr17,388483,388483,1,0.000387662
19174,19175,chr17,388482,388482,1,0.031145001000000002
19175,19176,chr17,388485,388485,1,0.021982125
19176,19177,chr17,388890,388890,1,0.002421449
19177,19178,chr17,388891,388892,2,0.012319635
19178,19179,chr17,388893,388893,1,0.043516584000000004
19179,19180,chr17,389007,389008,2,2e-06
19180,19181,chr17,389006,389006,1,0.033636887000000004
19181,19182,chr17,389009,389009,1,0.030200404
19182,19183,chr17,389289,389289,1,0.000234983
19183,19184,chr17,389286,389286,1,0.001135451
19184,19185,chr17,389287,389287,1,0.024207225
19185,19186,chr17,389288,389288,1,0.635129765
19186,19187,chr17,389291,389291,1,0.019934009
19187,19188,chr17,389290,389290,1,0.07969069999999999
19188,19189,chr17,389320,389321,2,1.16e-09
19189,19190,chr17,389324,389324,1,1.4099999999999999e-05
19190,19191,chr17,389323,389323,1,5.6000000000000006e-05
19191,19192,chr17,389322,389322,1,0.117486892
19192,19193,chr17,389328,389330,3,1.51e-05
19193,19194,chr17,389327,389327,1,0.00021047
19194,19195,chr17,389429,389432,4,0.00020219999999999998
19195,19196,chr17,389547,389547,1,0.00034835199999999996
19196,19197,chr17,389554,389555,2,0.001042973
19197,19198,chr17,389549,389549,1,0.031822183
19198,19199,chr17,389548,389548,1,0.749040651
19199,19200,chr17,389553,389553,1,0.085106944
19200,19201,chr17,389551,389551,1,0.37262348799999995
19201,19202,chr17,389550,389550,1,0.8059777229999999
19202,19203,chr17,389552,389552,1,0.703345181
19203,19204,chr17,389918,389921,4,1.0199999999999999e-05
19204,19205,chr17,390035,390036,2,0.00021063
19205,19206,chr17,390033,390034,2,0.004752599000000001
19206,19207,chr17,390849,390853,5,0.004775260999999999
19207,19208,chr17,390857,390859,3,2.98e-05
19208,19209,chr17,390856,390856,1,0.035458261
19209,19210,chr17,391179,391180,2,9.83e-05
19210,19211,chr17,391181,391181,1,0.008881301
19211,19212,chr17,391182,391182,1,0.034978342
19212,19213,chr17,391320,391323,4,0.000113102
19213,19214,chr17,391911,391914,4,5.88e-05
19214,19215,chr17,392016,392017,2,4.57e-05
19215,19216,chr17,392018,392018,1,0.005446355
19216,19217,chr17,392020,392020,1,0.028307145
19217,19218,chr17,392019,392019,1,0.435327279
19218,19219,chr17,392530,392533,4,0.001095023
19219,19220,chr17,393044,393044,1,9.18e-08
19220,19221,chr17,393043,393043,1,0.000629546
19221,19222,chr17,393045,393045,1,0.00026869999999999997
19222,19223,chr17,393046,393046,1,0.011378464
19223,19224,chr17,393599,393599,1,2.79e-06
19224,19225,chr17,393598,393598,1,0.000231339
19225,19226,chr17,393600,393601,2,0.00020590799999999998
19226,19227,chr17,393761,393764,4,0.000171017
19227,19228,chr17,393901,393901,1,0.000606957
19228,19229,chr17,393904,393904,1,0.002645575
19229,19230,chr17,393902,393903,2,0.35093304200000003
19230,19231,chr17,393909,393909,1,0.034935608
19231,19232,chr17,393907,393907,1,0.040439662
19232,19233,chr17,393905,393905,1,0.122815061
19233,19234,chr17,393906,393906,1,0.9572804770000001
19234,19235,chr17,393908,393908,1,0.292245783
19235,19236,chr17,393952,393953,2,1.13e-06
19236,19237,chr17,393950,393951,2,0.005847817
19237,19238,chr17,394210,394210,1,6.2e-06
19238,19239,chr17,394209,394209,1,0.00378105
19239,19240,chr17,394211,394212,2,0.000231804
19240,19241,chr17,394302,394305,4,8.65e-07
19241,19242,chr17,394316,394319,4,0.00043137199999999996
19242,19243,chr17,394856,394857,2,0.000150181
19243,19244,chr17,394860,394860,1,0.007153568000000001
19244,19245,chr17,394858,394859,2,0.029090888999999998
19245,19246,chr17,395187,395188,2,2.85e-07
19246,19247,chr17,395186,395186,1,0.00018224900000000002
19247,19248,chr17,395185,395185,1,0.011276622
19248,19249,chr17,395195,395197,3,4.92e-07
19249,19250,chr17,395198,395198,1,0.023158412000000003
19250,19251,chr17,395502,395502,1,0.000268745
19251,19252,chr17,395500,395500,1,0.031994588
19252,19253,chr17,395501,395501,1,0.094880349
19253,19254,chr17,395503,395506,4,0.012455243000000001
19254,19255,chr17,395942,395942,1,5.37e-06
19255,19256,chr17,395941,395941,1,4.33e-05
19256,19257,chr17,395943,395944,2,0.002420751
19257,19258,chr17,396236,396236,1,6.01e-09
19258,19259,chr17,396233,396235,3,6.11e-05
19259,19260,chr17,397119,397121,3,1.97e-06
19260,19261,chr17,397122,397122,1,0.011119083
19261,19262,chr17,397164,397164,1,0.0012873989999999998
19262,19263,chr17,397165,397167,3,0.00333331
19263,19264,chr17,397285,397285,1,0.003009248
19264,19265,chr17,397281,397281,1,0.008947974000000001
19265,19266,chr17,397283,397283,1,0.091705434
19266,19267,chr17,397282,397282,1,0.438235155
19267,19268,chr17,397284,397284,1,0.918864253
19268,19269,chr17,397287,397287,1,0.00319153
19269,19270,chr17,397286,397286,1,0.028162286
19270,19271,chr17,397695,397695,1,1.18e-06
19271,19272,chr17,397693,397693,1,0.00023536
19272,19273,chr17,397694,397694,1,0.002478976
19273,19274,chr17,397696,397696,1,0.007169139000000001
19274,19275,chr17,397935,397937,3,1.42e-08
19275,19276,chr17,397933,397933,1,0.0013591039999999999
19276,19277,chr17,397934,397934,1,0.7454284870000001
19277,19278,chr17,398790,398791,2,0.004556899999999999
19278,19279,chr17,398788,398789,2,0.015099699
19279,19280,chr17,399060,399061,2,4.8e-05
19280,19281,chr17,399062,399063,2,0.000906719
19281,19282,chr17,399978,399978,1,8.35e-09
19282,19283,chr17,399980,399981,2,3.3e-05
19283,19284,chr17,399979,399979,1,0.005651134
19284,19285,chr18,401291,401291,1,0.0005465240000000001
19285,19286,chr18,401292,401294,3,0.0009758389999999999
19286,19287,chr18,401345,401346,2,7.1e-06
19287,19288,chr18,401344,401344,1,0.05054922
19288,19289,chr18,401348,401348,1,0.004797083
19289,19290,chr18,401347,401347,1,0.120742042
19290,19291,chr18,401448,401451,4,1.58e-06
19291,19292,chr18,401520,401520,1,0.001227815
19292,19293,chr18,401517,401518,2,0.002728305
19293,19294,chr18,401519,401519,1,0.035216695
19294,19295,chr18,401738,401739,2,2.47e-06
19295,19296,chr18,401740,401740,1,0.00027314099999999997
19296,19297,chr18,401741,401741,1,0.008646326
19297,19298,chr18,401761,401762,2,9.35e-06
19298,19299,chr18,401763,401764,2,9.85e-05
19299,19300,chr18,401856,401858,3,2.41e-06
19300,19301,chr18,401853,401853,1,0.047509335
19301,19302,chr18,401854,401854,1,0.267618502
19302,19303,chr18,401855,401855,1,0.8039765090000001
19303,19304,chr18,401859,401860,2,8.82e-07
19304,19305,chr18,401862,401862,1,0.001233898
19305,19306,chr18,401861,401861,1,0.044607201
19306,19307,chr18,402159,402159,1,0.00016070399999999998
19307,19308,chr18,402157,402158,2,0.026573637999999997
19308,19309,chr18,402160,402160,1,0.013712356
19309,19310,chr18,402529,402530,2,7.240000000000001e-05
19310,19311,chr18,402528,402528,1,0.015135807
19311,19312,chr18,402531,402531,1,0.000783288
19312,19313,chr18,402599,402599,1,3.2200000000000004e-08
19313,19314,chr18,402598,402598,1,2.76e-06
19314,19315,chr18,402600,402601,2,0.000656287
19315,19316,chr18,402769,402771,3,0.00043598599999999997
19316,19317,chr18,402767,402768,2,0.034400857
19317,19318,chr18,402764,402764,1,0.036739596
19318,19319,chr18,402766,402766,1,0.790348305
19319,19320,chr18,402765,402765,1,0.865863368
19320,19321,chr18,402778,402779,2,0.003026933
19321,19322,chr18,402776,402776,1,0.0058061319999999994
19322,19323,chr18,402777,402777,1,0.072703973
19323,19324,chr18,402780,402780,1,0.010403266999999999
19324,19325,chr18,402861,402863,3,3.53e-07
19325,19326,chr18,402860,402860,1,0.016047658
19326,19327,chr18,402911,402912,2,1.0300000000000001e-05
19327,19328,chr18,402910,402910,1,0.000407507
19328,19329,chr18,402913,402913,1,0.024559812
19329,19330,chr18,403009,403009,1,5.62e-06
19330,19331,chr18,403011,403011,1,0.00017360099999999998
19331,19332,chr18,403010,403010,1,0.013630005
19332,19333,chr18,403012,403012,1,0.028222543
19333,19334,chr18,403148,403148,1,4.95e-06
19334,19335,chr18,403146,403147,2,0.00025586900000000004
19335,19336,chr18,403149,403149,1,0.016181422
19336,19337,chr18,403187,403187,1,3.34e-07
19337,19338,chr18,403188,403190,3,3.41e-06
19338,19339,chr18,403203,403204,2,2.9600000000000005e-05
19339,19340,chr18,403205,403206,2,0.00039853400000000003
19340,19341,chr18,403512,403513,2,4.5399999999999996e-07
19341,19342,chr18,403510,403511,2,6.86e-05
19342,19343,chr18,403519,403522,4,1.76e-08
19343,19344,chr18,403528,403530,3,7.1400000000000006e-09
19344,19345,chr18,403527,403527,1,0.00449763
19345,19346,chr18,403580,403582,3,1.18e-05
19346,19347,chr18,403583,403583,1,9.740000000000001e-05
19347,19348,chr18,403673,403673,1,1.4000000000000001e-05
19348,19349,chr18,403671,403671,1,0.000754483
19349,19350,chr18,403672,403672,1,0.005513504
19350,19351,chr18,403674,403674,1,0.034937888
19351,19352,chr18,403847,403849,3,0.000111866
19352,19353,chr18,403846,403846,1,0.041899935
19353,19354,chr18,403950,403951,2,2.66e-07
19354,19355,chr18,403952,403952,1,7.879999999999999e-05
19355,19356,chr18,403954,403954,1,9.66e-05
19356,19357,chr18,403953,403953,1,0.236411394
19357,19358,chr18,404047,404048,2,0.001060699
19358,19359,chr18,404049,404050,2,0.015903696999999998
19359,19360,chr18,404244,404248,5,0.00087056
19360,19361,chr18,404473,404473,1,0.000418831
19361,19362,chr18,404472,404472,1,0.003450832
19362,19363,chr18,404474,404475,2,0.007019131999999999
19363,19364,chr18,404497,404498,2,4.55e-05
19364,19365,chr18,404496,404496,1,0.009283108
19365,19366,chr18,404500,404500,1,0.03578217
19366,19367,chr18,404499,404499,1,0.265852718
19367,19368,chr18,404575,404576,2,5.96e-08
19368,19369,chr18,404573,404574,2,2.13e-06
19369,19370,chr18,404661,404661,1,8.01e-06
19370,19371,chr18,404660,404660,1,0.002444969
19371,19372,chr18,404659,404659,1,0.016354056000000002
19372,19373,chr18,404662,404662,1,0.010679788999999999
19373,19374,chr18,404814,404816,3,5.82e-06
19374,19375,chr18,404813,404813,1,0.001153236
19375,19376,chr18,404921,404921,1,4.8e-05
19376,19377,chr18,404920,404920,1,0.012288051000000001
19377,19378,chr18,404923,404924,2,0.019904467
19378,19379,chr18,404922,404922,1,0.927968265
19379,19380,chr18,404992,404993,2,1.32e-05
19380,19381,chr18,404990,404991,2,0.000915193
19381,19382,chr18,405530,405530,1,1.01e-10
19382,19383,chr18,405531,405531,1,9.65e-07
19383,19384,chr18,405532,405533,2,0.00069529
19384,19385,chr18,405608,405609,2,1.32e-06
19385,19386,chr18,405607,405607,1,0.022927016
19386,19387,chr18,405610,405610,1,0.001170581
19387,19388,chr18,406031,406031,1,1.31e-05
19388,19389,chr18,406027,406029,3,3.37e-05
19389,19390,chr18,406030,406030,1,0.506792341
19390,19391,chr19,407111,407112,2,2e-05
19391,19392,chr19,407108,407109,2,7.890000000000001e-05
19392,19393,chr19,407110,407110,1,0.055846257999999996
19393,19394,chr19,407277,407280,4,1.55e-05
19394,19395,chr19,408144,408145,2,1.8800000000000002e-07
19395,19396,chr19,408146,408147,2,0.000408657
19396,19397,chr19,408931,408931,1,8.179999999999999e-07
19397,19398,chr19,408929,408930,2,9.8e-05
19398,19399,chr19,408932,408932,1,0.013315163
19399,19400,chr19,410024,410027,4,2.9299999999999997e-05
19400,19401,chr19,411075,411078,4,2.31e-06
19401,19402,chr19,411710,411711,2,0.000769595
19402,19403,chr19,411709,411709,1,0.005874201
19403,19404,chr19,411707,411708,2,0.032543504
19404,19405,chr19,412070,412074,5,9.08e-05
19405,19406,chr19,412090,412090,1,1.36e-05
19406,19407,chr19,412093,412093,1,0.00023496700000000002
19407,19408,chr19,412091,412092,2,0.006301825
19408,19409,chr19,412164,412166,3,0.000174098
19409,19410,chr19,412163,412163,1,0.047158795
19410,19411,chr19,413153,413153,1,3.08e-14
19411,19412,chr19,413151,413151,1,5.6100000000000006e-08
19412,19413,chr19,413152,413152,1,2.27e-05
19413,19414,chr19,413154,413154,1,2.45e-05
19414,19415,chr19,414075,414076,2,0.0014167
19415,19416,chr19,414077,414078,2,0.022981342000000002
19416,19417,chr19,414118,414118,1,0.001838124
19417,19418,chr19,414113,414113,1,0.026662529
19418,19419,chr19,414117,414117,1,0.037030913
19419,19420,chr19,414114,414114,1,0.070687388
19420,19421,chr19,414115,414115,1,0.21668198600000002
19421,19422,chr19,414116,414116,1,0.7586573329999999
19422,19423,chr19,414122,414122,1,0.0105876
19423,19424,chr19,414119,414121,3,0.078624043
19424,19425,chr19,414696,414696,1,6.15e-06
19425,19426,chr19,414695,414695,1,0.010907538
19426,19427,chr19,414697,414698,2,0.00082582
19427,19428,chr19,414738,414740,3,1.44e-06
19428,19429,chr19,414737,414737,1,0.033224323
19429,19430,chr19,414964,414965,2,1.08e-08
19430,19431,chr19,414962,414963,2,0.00023459200000000002
19431,19432,chr19,415726,415726,1,3.8900000000000004e-05
19432,19433,chr19,415727,415729,3,0.000223568
19433,19434,chr19,415838,415839,2,1.41e-07
19434,19435,chr19,415841,415841,1,0.000102644
19435,19436,chr19,415840,415840,1,0.00504175
19436,19437,chr19,415847,415847,1,2.2e-07
19437,19438,chr19,415845,415845,1,0.000145229
19438,19439,chr19,415846,415846,1,0.093515254
19439,19440,chr19,415850,415850,1,1.71e-06
19440,19441,chr19,415849,415849,1,0.010978345
19441,19442,chr19,415848,415848,1,0.161760356
19442,19443,chr19,416594,416599,6,0.001359265
19443,19444,chr19,416710,416712,3,0.000112916
19444,19445,chr19,416715,416715,1,0.008217298
19445,19446,chr19,416714,416714,1,0.060581728
19446,19447,chr19,416713,416713,1,0.487750877
19447,19448,chr19,417319,417320,2,5.03e-09
19448,19449,chr19,417321,417322,2,9.95e-06
19449,19450,chr19,417460,417462,3,8.58e-07
19450,19451,chr19,417458,417458,1,0.027883896000000002
19451,19452,chr19,417459,417459,1,0.356233621
19452,19453,chr19,417730,417733,4,0.0005940769999999999
19453,19454,chr19,417859,417859,1,7.81e-06
19454,19455,chr19,417858,417858,1,0.008751356
19455,19456,chr19,417863,417863,1,0.000123708
19456,19457,chr19,417860,417861,2,0.055172338
19457,19458,chr19,417862,417862,1,0.214240509
19458,19459,chr19,417864,417864,1,0.000800565
19459,19460,chr19,417911,417912,2,2.84e-07
19460,19461,chr19,417907,417907,1,0.0013644570000000001
19461,19462,chr19,417908,417908,1,0.158901527
19462,19463,chr19,417909,417910,2,0.313601275
19463,19464,chr19,417913,417913,1,0.004694526
19464,19465,chr19,418074,418076,3,2.42e-06
19465,19466,chr19,418077,418077,1,0.0028958359999999997
19466,19467,chr19,418367,418367,1,1.91e-05
19467,19468,chr19,418366,418366,1,0.000509459
19468,19469,chr19,418364,418365,2,0.0045392259999999995
19469,19470,chr19,418477,418478,2,4.57e-05
19470,19471,chr19,418482,418482,1,0.010267100999999999
19471,19472,chr19,418480,418480,1,0.015083251
19472,19473,chr19,418479,418479,1,0.141869217
19473,19474,chr19,418481,418481,1,0.299142515
19474,19475,chr19,418517,418517,1,1.25e-06
19475,19476,chr19,418516,418516,1,0.033287886
19476,19477,chr19,418519,418519,1,6.4e-05
19477,19478,chr19,418518,418518,1,0.001101739
19478,19479,chr19,418540,418543,4,1.73e-06
19479,19480,chr19,418606,418606,1,9.08e-05
19480,19481,chr19,418604,418604,1,0.00019120099999999997
19481,19482,chr19,418605,418605,1,0.292982201
19482,19483,chr19,418608,418608,1,0.000734878
19483,19484,chr19,418607,418607,1,0.051145855
19484,19485,chr19,418916,418916,1,0.001552931
19485,19486,chr19,418914,418915,2,0.003510992
19486,19487,chr19,418917,418917,1,0.029787747000000003
19487,19488,chr19,419015,419015,1,3.73e-09
19488,19489,chr19,419012,419012,1,4.67e-08
19489,19490,chr19,419013,419013,1,4.6399999999999996e-05
19490,19491,chr19,419014,419014,1,0.598675246
19491,19492,chr19,419016,419016,1,4.29e-05
19492,19493,chr19,419266,419267,2,6.0899999999999996e-05
19493,19494,chr19,419265,419265,1,0.04053347
19494,19495,chr19,419268,419268,1,0.000729721
19495,19496,chr19,419497,419499,3,4.67e-06
19496,19497,chr19,419500,419500,1,0.009773105
19497,19498,chr19,420428,420429,2,8.740000000000001e-05
19498,19499,chr19,420430,420431,2,0.01231172
19499,19500,chr19,420455,420455,1,0.0017724210000000002
19500,19501,chr19,420453,420453,1,0.002585766
19501,19502,chr19,420452,420452,1,0.022994345
19502,19503,chr19,420454,420454,1,0.117489569
19503,19504,chr19,420456,420456,1,0.033528411
19504,19505,chr19,420658,420658,1,0.000247032
19505,19506,chr19,420655,420655,1,0.000807593
19506,19507,chr19,420657,420657,1,0.005390270999999999
19507,19508,chr19,420656,420656,1,0.25784968
19508,19509,chr19,420659,420659,1,0.0038512159999999998
19509,19510,chr19,421096,421097,2,5.77e-07
19510,19511,chr19,421094,421094,1,2.3800000000000003e-05
19511,19512,chr19,421095,421095,1,0.000817483
19512,19513,chr19,421412,421412,1,0.00016026700000000002
19513,19514,chr19,421413,421415,3,0.001466836
19514,19515,chr19,421472,421475,4,0.0013350389999999999
19515,19516,chr19,421485,421485,1,2.82e-06
19516,19517,chr19,421483,421484,2,0.000434896
19517,19518,chr19,421488,421488,1,0.006241271
19518,19519,chr19,421487,421487,1,0.126562515
19519,19520,chr19,421486,421486,1,0.42429690700000006
19520,19521,chr19,423311,423312,2,0.003962724
19521,19522,chr19,423309,423310,2,0.012847137
19522,19523,chr19,423471,423471,1,0.001529744
19523,19524,chr19,423473,423474,2,0.011404566000000001
19524,19525,chr19,423472,423472,1,0.125482541
19525,19526,chr19,423475,423475,1,0.019368444
19526,19527,chr19,423483,423485,3,0.0025674829999999997
19527,19528,chr19,423486,423486,1,0.022202296
19528,19529,chr19,423582,423582,1,0.0019230220000000001
19529,19530,chr19,423580,423580,1,0.004180571
19530,19531,chr19,423581,423581,1,0.019130694
19531,19532,chr19,423590,423590,1,0.014425085
19532,19533,chr19,423585,423587,3,0.081035535
19533,19534,chr19,423583,423583,1,0.103321265
19534,19535,chr19,423584,423584,1,0.696241453
19535,19536,chr19,423589,423589,1,0.175889667
19536,19537,chr19,423588,423588,1,0.504918446
19537,19538,chr19,423696,423698,3,0.00021646599999999998
19538,19539,chr19,423695,423695,1,0.010788353
19539,19540,chr19,424172,424173,2,1.47e-07
19540,19541,chr19,424174,424175,2,0.00352906
19541,19542,chr19,424261,424263,3,0.002785225
19542,19543,chr19,424264,424264,1,0.017200869
19543,19544,chr19,424270,424270,1,0.000128029
19544,19545,chr19,424277,424277,1,0.004620679
19545,19546,chr19,424271,424271,1,0.006043977
19546,19547,chr19,424274,424274,1,0.007965360999999999
19547,19548,chr19,424272,424273,2,0.277476335
19548,19549,chr19,424275,424276,2,0.19829402699999998
19549,19550,chr19,424313,424313,1,8.459999999999999e-07
19550,19551,chr19,424312,424312,1,4.7600000000000005e-05
19551,19552,chr19,424315,424315,1,2.67e-06
19552,19553,chr19,424314,424314,1,0.042825577999999996
19553,19554,chr19,424637,424638,2,6.48e-06
19554,19555,chr19,424636,424636,1,0.001865116
19555,19556,chr19,424639,424639,1,0.002224292
19556,19557,chr19,424738,424738,1,9.8e-05
19557,19558,chr19,424737,424737,1,0.010456896
19558,19559,chr19,424741,424741,1,0.0028758240000000003
19559,19560,chr19,424740,424740,1,0.018617742
19560,19561,chr19,424739,424739,1,0.16909311300000002
19561,19562,chr19,424780,424780,1,3e-07
19562,19563,chr19,424778,424779,2,0.0025671129999999998
19563,19564,chr19,424781,424781,1,2.0300000000000002e-05
19564,19565,chr19,425522,425524,3,3.28e-05
19565,19566,chr19,425520,425520,1,0.00178064
19566,19567,chr19,425521,425521,1,0.053385517
19567,19568,chr19,425711,425712,2,9.900000000000001e-11
19568,19569,chr19,425710,425710,1,0.000351785
19569,19570,chr19,425709,425709,1,0.04932645099999999
19570,19571,chr19,426146,426148,3,7.97e-05
19571,19572,chr19,426149,426149,1,0.020020947
19572,19573,chr19,426161,426161,1,9.81e-09
19573,19574,chr19,426162,426162,1,2e-06
19574,19575,chr19,426163,426163,1,6.659999999999999e-05
19575,19576,chr19,426164,426164,1,0.00046348699999999995
19576,19577,chr19,426236,426236,1,8.18e-06
19577,19578,chr19,426232,426232,1,0.00040242699999999996
19578,19579,chr19,426234,426235,2,0.0041425609999999995
19579,19580,chr19,426233,426233,1,0.138336638
19580,19581,chr19,426336,426337,2,3.82e-05
19581,19582,chr19,426327,426327,1,0.00739567
19582,19583,chr19,426331,426331,1,0.015177458000000001
19583,19584,chr19,426330,426330,1,0.266419279
19584,19585,chr19,426329,426329,1,0.5489850479999999
19585,19586,chr19,426328,426328,1,0.586875945
19586,19587,chr19,426333,426333,1,0.259500582
19587,19588,chr19,426332,426332,1,0.548888837
19588,19589,chr19,426335,426335,1,0.64685922
19589,19590,chr19,426334,426334,1,0.8497248909999999
19590,19591,chr19,426373,426374,2,1.8499999999999998e-10
19591,19592,chr19,426376,426376,1,0.00035976300000000003
19592,19593,chr19,426375,426375,1,0.011302102
19593,19594,chr19,426908,426908,1,5.88e-06
19594,19595,chr19,426907,426907,1,0.012338522
19595,19596,chr19,426905,426905,1,0.034757781
19596,19597,chr19,426906,426906,1,0.435923522
19597,19598,chr19,426909,426909,1,0.003709221
19598,19599,chr19,426917,426919,3,0.001898696
19599,19600,chr19,426920,426920,1,0.05132903900000001
19600,19601,chr19,427071,427074,4,8.09e-05
19601,19602,chr19,427740,427742,3,0.000260813
19602,19603,chr19,427744,427744,1,0.002595568
19603,19604,chr19,427743,427743,1,0.068407069
19604,19605,chr19,428034,428034,1,0.00035540800000000004
19605,19606,chr19,428033,428033,1,0.020108526
19606,19607,chr19,428036,428036,1,0.007734394
19607,19608,chr19,428035,428035,1,0.020759647
19608,19609,chr19,428065,428065,1,0.000310626
19609,19610,chr19,428063,428063,1,0.002035961
19610,19611,chr19,428064,428064,1,0.014171328
19611,19612,chr19,428066,428066,1,0.0011190389999999998
19612,19613,chr19,428082,428083,2,1.55e-07
19613,19614,chr19,428086,428086,1,9.65e-05
19614,19615,chr19,428084,428084,1,0.012664211000000002
19615,19616,chr19,428085,428085,1,0.719635742
19616,19617,chr19,428303,428303,1,1.62e-05
19617,19618,chr19,428300,428301,2,0.039947255
19618,19619,chr19,428302,428302,1,0.09299734800000001
19619,19620,chr19,428306,428307,2,0.003884002
19620,19621,chr19,428304,428305,2,0.154329095
19621,19622,chr19,428318,428318,1,0.017478887
19622,19623,chr19,428315,428315,1,0.019462246000000002
19623,19624,chr19,428317,428317,1,0.037208292000000004
19624,19625,chr19,428316,428316,1,0.092532666
19625,19626,chr19,428321,428321,1,0.018536313000000002
19626,19627,chr19,428320,428320,1,0.5819188710000001
19627,19628,chr19,428319,428319,1,0.796806786
19628,19629,chr19,428403,428403,1,1.64e-05
19629,19630,chr19,428397,428402,6,0.0006452000000000001
19630,19631,chr19,428740,428741,2,8.529999999999999e-07
19631,19632,chr19,428739,428739,1,0.018737862
19632,19633,chr19,428742,428742,1,0.048547625
19633,19634,chr19,429354,429354,1,2.33e-07
19634,19635,chr19,429351,429351,1,1.91e-05
19635,19636,chr19,429352,429353,2,0.001172422
19636,19637,chr19,429552,429555,4,0.00033880900000000003
19637,19638,chr19,430068,430068,1,0.009174753
19638,19639,chr19,430070,430073,4,0.01514036
19639,19640,chr19,430069,430069,1,0.41663855200000005
19640,19641,chr19,430122,430125,4,0.000858923
19641,19642,chr19,430158,430161,4,5.23e-06
19642,19643,chr19,430165,430167,3,7.32e-06
19643,19644,chr19,430164,430164,1,0.000309595
19644,19645,chr19,430173,430174,2,1.64e-05
19645,19646,chr19,430176,430176,1,0.000210499
19646,19647,chr19,430175,430175,1,0.000879966
19647,19648,chr19,430263,430263,1,8.03e-07
19648,19649,chr19,430261,430262,2,1.55e-05
19649,19650,chr19,430264,430264,1,4.16e-05
19650,19651,chr19,430315,430315,1,0.001024213
19651,19652,chr19,430316,430318,3,0.0027511540000000004
19652,19653,chr19,430395,430398,4,0.004003294
19653,19654,chr19,430426,430426,1,2.25e-06
19654,19655,chr19,430424,430425,2,0.005885624
19655,19656,chr19,430418,430418,1,0.017859608
19656,19657,chr19,430422,430422,1,0.154207895
19657,19658,chr19,430421,430421,1,0.45024787299999997
19658,19659,chr19,430419,430419,1,0.660761542
19659,19660,chr19,430420,430420,1,0.85018671
19660,19661,chr19,430423,430423,1,0.437423565
19661,19662,chr19,430654,430654,1,7.48e-07
19662,19663,chr19,430651,430651,1,0.00891469
19663,19664,chr19,430652,430652,1,0.046845933
19664,19665,chr19,430653,430653,1,0.24342028100000002
19665,19666,chr19,430655,430655,1,4.72e-05
19666,19667,chr19,430834,430837,4,8.660000000000001e-08
19667,19668,chr2,44946,44946,1,5.6999999999999996e-05
19668,19669,chr2,44942,44942,1,0.000438499
19669,19670,chr2,44944,44944,1,0.000800257
19670,19671,chr2,44943,44943,1,0.055530919000000005
19671,19672,chr2,44945,44945,1,0.026297455
19672,19673,chr2,46499,46499,1,1.22e-06
19673,19674,chr2,46497,46498,2,0.001272018
19674,19675,chr2,46500,46500,1,0.000266416
19675,19676,chr2,46606,46606,1,1.4999999999999999e-05
19676,19677,chr2,46604,46605,2,0.001852053
19677,19678,chr2,46607,46607,1,0.00027487400000000004
19678,19679,chr2,46610,46611,2,6.92e-06
19679,19680,chr2,46612,46613,2,3.27e-05
19680,19681,chr2,46674,46674,1,2.7600000000000003e-05
19681,19682,chr2,46672,46673,2,0.001625634
19682,19683,chr2,46675,46675,1,0.00489738
19683,19684,chr2,46930,46932,3,0.0028518209999999996
19684,19685,chr2,46929,46929,1,0.009156504000000001
19685,19686,chr2,46957,46957,1,6.73e-05
19686,19687,chr2,46956,46956,1,0.004684365
19687,19688,chr2,46958,46959,2,0.000301533
19688,19689,chr2,47046,47049,4,0.000582036
19689,19690,chr2,48125,48125,1,1.27e-05
19690,19691,chr2,48122,48122,1,0.00048364
19691,19692,chr2,48123,48124,2,0.130335272
19692,19693,chr2,48126,48127,2,0.001623469
19693,19694,chr2,48460,48460,1,4.46e-05
19694,19695,chr2,48461,48462,2,0.0004917880000000001
19695,19696,chr2,48463,48463,1,0.014363922
19696,19697,chr2,48497,48498,2,5.61e-07
19697,19698,chr2,48494,48495,2,0.00244313
19698,19699,chr2,48496,48496,1,0.071513404
19699,19700,chr2,50491,50491,1,3.19e-09
19700,19701,chr2,50490,50490,1,0.000242151
19701,19702,chr2,50493,50496,4,0.006419234
19702,19703,chr2,50492,50492,1,0.691424666
19703,19704,chr2,50693,50696,4,1.06e-05
19704,19705,chr2,51273,51273,1,9.25e-07
19705,19706,chr2,51272,51272,1,2.15e-05
19706,19707,chr2,51271,51271,1,0.0034380879999999997
19707,19708,chr2,51270,51270,1,0.048433522
19708,19709,chr2,52050,52052,3,3.92e-06
19709,19710,chr2,52053,52053,1,0.043026262999999995
19710,19711,chr2,52240,52241,2,0.00097707
19711,19712,chr2,52238,52239,2,0.013035041
19712,19713,chr2,52288,52288,1,0.00047675800000000003
19713,19714,chr2,52289,52290,2,0.00111576
19714,19715,chr2,52292,52292,1,0.002994319
19715,19716,chr2,52291,52291,1,0.215485234
19716,19717,chr2,52984,52984,1,2.7300000000000003e-05
19717,19718,chr2,52985,52987,3,0.000155391
19718,19719,chr2,53071,53075,5,0.000199237
19719,19720,chr2,53246,53246,1,0.00022204900000000001
19720,19721,chr2,53245,53245,1,0.040928993
19721,19722,chr2,53249,53249,1,0.004284207
19722,19723,chr2,53247,53248,2,0.024052523
19723,19724,chr2,54669,54669,1,6.22e-08
