,Unnamed: 0,chr,start,end,n,B,S,estimate,se,z,p.value,p.adjust
712,713,chr2,73344,73344,1,0.533615798802863,0.245940928950513,0.533615798802863,0.245940928950513,2.1696909135048204,0.0300302688706559,1
713,714,chr2,73443,73443,1,0.567336601347427,0.263872854692916,0.567336601347427,0.263872854692916,2.15003775969176,0.0315522281086586,1
714,715,chr2,73688,73688,1,0.5592200052568471,0.280615109928298,0.5592200052568471,0.280615109928298,1.99283639929345,0.046279364547385,1
715,716,chr2,74211,74211,1,0.540618516702178,0.269755109944534,0.540618516702178,0.269755109944534,2.00410852944858,0.0450584359393573,1
716,717,chr2,74826,74826,1,0.5644125296834941,0.25483258180090496,0.5644125296834941,0.25483258180090496,2.214836602505,0.026771281886108996,1
717,718,chr2,77052,77052,1,0.535649136177469,0.264707439930693,0.535649136177469,0.264707439930693,2.02355149639056,0.0430163199474539,1
718,719,chr2,77606,77606,1,0.685501345981109,0.26261443280889196,0.685501345981109,0.26261443280889196,2.6102957809632596,0.00904639673288979,1
719,720,chr20,431636,431636,1,0.535724492518711,0.257930374093692,0.535724492518711,0.257930374093692,2.07701204017217,0.0378004479763678,1
720,721,chr20,431712,431712,1,0.5057090501721939,0.25830257918581895,0.5057090501721939,0.25830257918581895,1.9578164947721801,0.0502515491998907,1
721,722,chr20,432839,432839,1,0.5966075443781271,0.25560110302004396,0.5966075443781271,0.25560110302004396,2.33413524953114,0.019588641067891998,1
722,723,chr20,433381,433381,1,0.598648649804849,0.295658334791216,0.598648649804849,0.295658334791216,2.0247988281054,0.042888025470214995,1
723,724,chr20,434875,434875,1,0.537203163032379,0.249898273944518,0.537203163032379,0.249898273944518,2.14968736899579,0.0315799522330052,1
724,725,chr20,436644,436644,1,0.5854890724224671,0.25568798289211997,0.5854890724224671,0.25568798289211997,2.28985760613356,0.0220295724705442,1
725,726,chr20,437354,437354,1,0.518678325560755,0.25546363873518696,0.518678325560755,0.25546363873518696,2.0303411011005603,0.0423218791098968,1
726,727,chr20,437976,437976,1,0.6820105371286801,0.254138332826175,0.6820105371286801,0.254138332826175,2.6836193089972,0.00728299838499439,1
727,728,chr20,438277,438277,1,0.4772536872412,0.227894688508397,0.4772536872412,0.227894688508397,2.0941852149556204,0.0362434843182216,1
728,729,chr20,438725,438725,1,0.56060351514729,0.254679502655515,0.56060351514729,0.254679502655515,2.2012117555670496,0.0277210364716714,1
729,730,chr20,439190,439190,1,0.569745482845521,0.28131069993407104,0.569745482845521,0.28131069993407104,2.02532460720139,0.04283404337843601,1
730,731,chr20,440378,440378,1,0.529229078010241,0.24644767967978798,0.529229078010241,0.24644767967978798,2.14742974532312,0.0317590846953717,1
731,732,chr20,440764,440764,1,0.705275068419576,0.30690041807010604,0.705275068419576,0.30690041807010604,2.29805835017947,0.0215584683395464,1
732,733,chr21,442583,442583,1,0.5475520196596849,0.274246142817961,0.5475520196596849,0.274246142817961,1.9965714523217197,0.0458717566003929,1
733,734,chr21,443269,443269,1,0.508117129651654,0.25526752378227496,0.508117129651654,0.25526752378227496,1.9905279062645,0.0465328130430551,1
734,735,chr21,443990,443990,1,0.599069119500083,0.261049572534091,0.599069119500083,0.261049572534091,2.29484811518643,0.0217418301262153,1
735,736,chr21,444025,444025,1,0.513407903686173,0.262688259068204,0.513407903686173,0.262688259068204,1.9544379543543797,0.0506494458101989,1
736,737,chr21,444507,444507,1,0.598822175302973,0.238095285621074,0.598822175302973,0.238095285621074,2.51505263424658,0.0119014614316562,1
737,738,chr21,445152,445152,1,0.543954266155335,0.277420174559796,0.543954266155335,0.277420174559796,1.96075958433257,0.0499070747091998,1
738,739,chr22,446203,446203,1,0.5279592549270811,0.24963995283886897,0.5279592549270811,0.24963995283886897,2.11488284997336,0.0344399332281497,1
739,740,chr22,446312,446312,1,0.5599326470097521,0.26909151238105605,0.5599326470097521,0.26909151238105605,2.08082611768461,0.0374498246504886,1
740,741,chr22,446401,446401,1,0.570608284745593,0.29222368417682104,0.570608284745593,0.29222368417682104,1.95264215613792,0.0508620122384335,1
741,742,chr22,446600,446600,1,0.5390920641633321,0.256631062415002,0.5390920641633321,0.256631062415002,2.10065008923806,0.0356716936222652,1
742,743,chr22,446780,446780,1,0.519142036932997,0.24805398373283397,0.519142036932997,0.24805398373283397,2.09285909913923,0.0363617343024279,1
743,744,chr22,447826,447826,1,0.569653027779232,0.264160221997757,0.569653027779232,0.264160221997757,2.1564678567845403,0.0310471510539975,1
744,745,chr22,448565,448565,1,0.600189744864149,0.28575355623615195,0.600189744864149,0.28575355623615195,2.10037541708892,0.035695829753677,1
745,746,chr22,448948,448948,1,0.633640902306453,0.265710595821446,0.633640902306453,0.265710595821446,2.3847031780857204,0.0170929063728415,1
746,747,chr22,449425,449425,1,0.585202723577713,0.25864781448879604,0.585202723577713,0.25864781448879604,2.26254656253073,0.0236636554300126,1
747,748,chr22,449594,449594,1,0.537913594286398,0.257763818671038,0.537913594286398,0.257763818671038,2.08684677725422,0.0369019871993451,1
748,749,chr22,449613,449613,1,0.559275681920886,0.267663496726033,0.559275681920886,0.267663496726033,2.08947312114559,0.0366651550572343,1
749,750,chr22,451400,451400,1,0.475820841486495,0.241573661881443,0.475820841486495,0.241573661881443,1.96967184990561,0.048875991205984994,1
750,751,chr22,451831,451831,1,0.576769406450894,0.294379114391709,0.576769406450894,0.294379114391709,1.9592742088469899,0.0500806824971438,1
751,752,chr22,451945,451945,1,0.48360115190481295,0.246896119996961,0.48360115190481295,0.246896119996961,1.9587231743891498,0.0501452149402017,1
752,753,chr22,453106,453106,1,0.5958317900447789,0.270628858248455,0.5958317900447789,0.270628858248455,2.20165651919414,0.0276895802901556,1
753,754,chr22,453338,453338,1,0.6362366588180051,0.26884621563490496,0.6362366588180051,0.26884621563490496,2.36654496815391,0.017954992902052,1
754,755,chr22,453378,453378,1,0.502281165276911,0.25307649920367103,0.502281165276911,0.25307649920367103,1.9847009376903302,0.047177754436911,1
755,756,chr3,78741,78741,1,0.523794358122435,0.253865158036679,0.523794358122435,0.253865158036679,2.06327785259431,0.0390862370408108,1
756,757,chr3,78991,78991,1,0.6722363697024261,0.251674294798735,0.6722363697024261,0.251674294798735,2.6710569318968997,0.007561282108588609,1
757,758,chr3,79912,79912,1,0.6176175880209761,0.313646830488084,0.6176175880209761,0.313646830488084,1.9691497824475601,0.0489358935722622,1
758,759,chr3,79962,79962,1,0.529559778503627,0.25752801713878604,0.529559778503627,0.25752801713878604,2.0563190925290202,0.0397517691616126,1
759,760,chr3,80291,80291,1,0.6000334015972789,0.255183753435407,0.6000334015972789,0.255183753435407,2.35137775630047,0.0187040343409643,1
760,761,chr3,80436,80436,1,0.577867283416109,0.2607897835789,0.577867283416109,0.2607897835789,2.2158355879047598,0.0267027641956929,1
761,762,chr3,81324,81324,1,0.539103191305689,0.25890464629307003,0.539103191305689,0.25890464629307003,2.08224610498278,0.0373199959566757,1
762,763,chr3,82066,82066,1,0.535071736488008,0.257226175872672,0.535071736488008,0.257226175872672,2.08016052282669,0.037510811828464996,1
763,764,chr3,82408,82408,1,0.553300559633108,0.25520598355406104,0.553300559633108,0.25520598355406104,2.1680548078368203,0.0301545167282252,1
764,765,chr3,82570,82570,1,0.589061063858877,0.256637775073293,0.589061063858877,0.256637775073293,2.29530147574981,0.0217158531067609,1
765,766,chr3,82620,82620,1,0.8374396093108181,0.250090463108936,0.8374396093108181,0.250090463108936,3.3485467574428904,0.000812365718759463,1
766,767,chr3,82920,82920,1,0.6520704738737121,0.252670631104897,0.6520704738737121,0.252670631104897,2.58071336198548,0.00985964084536668,1
767,768,chr3,83199,83199,1,0.557604834946525,0.26084152320069803,0.557604834946525,0.26084152320069803,2.1377149930131703,0.0325398818993299,1
768,769,chr3,83461,83461,1,0.455244250507769,0.233333602907026,0.455244250507769,0.233333602907026,1.9510445338178102,0.0510517483988108,1
769,770,chr3,83833,83833,1,0.545274991495449,0.278869462081929,0.545274991495449,0.278869462081929,1.95530549463768,0.0505470230502489,1
770,771,chr3,84503,84503,1,0.5542190861293721,0.256752643777373,0.5542190861293721,0.256752643777373,2.15857207145228,0.0308833814279762,1
771,772,chr3,86082,86082,1,0.578615952403926,0.288570048784195,0.578615952403926,0.288570048784195,2.00511437289405,0.0449508212714516,1
772,773,chr3,87465,87465,1,0.6943115462459561,0.274140628615531,0.6943115462459561,0.274140628615531,2.53268386284944,0.011319298888699,1
773,774,chr3,88642,88642,1,0.557107512875358,0.25567309950591105,0.557107512875358,0.25567309950591105,2.1789836864025602,0.0293328801347782,1
774,775,chr3,89017,89017,1,0.6309044059803571,0.251154095045469,0.6309044059803571,0.251154095045469,2.51202117913363,0.0120041884139289,1
775,776,chr3,89693,89693,1,0.5147489556500829,0.25623469506866803,0.5147489556500829,0.25623469506866803,2.00889639676679,0.0445481221420005,1
776,777,chr3,90323,90323,1,0.614731895942569,0.24906707211245196,0.614731895942569,0.24906707211245196,2.4681379627132003,0.0135817962147696,1
777,778,chr3,90664,90664,1,0.649782868179014,0.273016277558119,0.649782868179014,0.273016277558119,2.3800151184783798,0.0173119277679032,1
778,779,chr3,90705,90705,1,0.579316311811582,0.28638126410580295,0.579316311811582,0.28638126410580295,2.02288481971906,0.0430850239889118,1
779,780,chr3,91068,91068,1,0.532316900290868,0.25922367211555897,0.532316900290868,0.25922367211555897,2.05350420332587,0.0400237024984967,1
780,781,chr3,91236,91236,1,0.580706085447949,0.277590730080542,0.580706085447949,0.277590730080542,2.09195056794389,0.0364429378547704,1
781,782,chr3,92163,92163,1,0.514899977852204,0.25624070793151105,0.514899977852204,0.25624070793151105,2.00943863295066,0.0444906366097393,1
782,783,chr3,92695,92695,1,0.605028335234689,0.252569868753695,0.605028335234689,0.252569868753695,2.39548897190389,0.0165982135420478,1
783,784,chr3,93053,93053,1,0.865143946930283,0.251590561832453,0.865143946930283,0.251590561832453,3.43869794092843,0.000584519039027339,1
784,785,chr3,93208,93208,1,0.601785814432297,0.258254570981904,0.601785814432297,0.258254570981904,2.33020392299064,0.0197953757426056,1
785,786,chr3,93280,93280,1,0.533532932136302,0.265358072371748,0.533532932136302,0.265358072371748,2.0106150431665,0.0443661338641682,1
786,787,chr3,93477,93477,1,0.49127789212984396,0.24326193329335702,0.49127789212984396,0.24326193329335702,2.01954282562327,0.0434308308337188,1
787,788,chr3,94159,94159,1,0.62137695210933,0.29497233953533003,0.62137695210933,0.29497233953533003,2.10656006962614,0.035155731034294,1
788,789,chr3,94256,94256,1,0.6260762292873879,0.253403816978844,0.6260762292873879,0.253403816978844,2.47066613578144,0.0134861659852836,1
789,790,chr3,94489,94489,1,0.599302286975806,0.29208768352569103,0.599302286975806,0.29208768352569103,2.05178896878441,0.0401901758335489,1
790,791,chr3,94551,94551,1,0.503370775515057,0.256262241369272,0.503370775515057,0.256262241369272,1.9642799221041,0.0494976387715303,1
791,792,chr3,94686,94686,1,0.5063634424492609,0.259893313104478,0.5063634424492609,0.259893313104478,1.9483511768758002,0.0513729574814588,1
792,793,chr3,94991,94991,1,0.7210409520611779,0.299114954411147,0.7210409520611779,0.299114954411147,2.4105814217168,0.0159271158162996,1
793,794,chr3,95394,95394,1,0.567928037942819,0.269692637890448,0.567928037942819,0.269692637890448,2.10583441352046,0.0352187383934453,1
794,795,chr3,95450,95450,1,0.560374587295128,0.255341797138655,0.560374587295128,0.255341797138655,2.19460579339009,0.0281918876161955,1
795,796,chr3,96278,96278,1,0.5458272149176889,0.271702998232323,0.5458272149176889,0.271702998232323,2.00891126880747,0.0445465446372475,1
796,797,chr3,97015,97015,1,0.524638805019087,0.22803553182539102,0.524638805019087,0.22803553182539102,2.3006888480029,0.0214092248988274,1
797,798,chr3,97492,97492,1,0.508078255613842,0.258191794456157,0.508078255613842,0.258191794456157,1.96783269849468,0.0490872905560259,1
798,799,chr3,97601,97601,1,0.514967757547483,0.256326169271946,0.514967757547483,0.256326169271946,2.0090330964261898,0.0445336239315389,1
799,800,chr3,98617,98617,1,0.538605449600942,0.268896306010641,0.538605449600942,0.268896306010641,2.00302286629266,0.0451748341689413,1
800,801,chr3,98771,98771,1,0.564990926169842,0.27147311516517497,0.564990926169842,0.27147311516517497,2.08120397419862,0.0374152399504982,1
801,802,chr3,98815,98815,1,0.628273134111079,0.25402576834066803,0.628273134111079,0.25402576834066803,2.4732653628608103,0.0133884688579458,1
802,803,chr3,99018,99018,1,0.4454775755854029,0.22469407510846398,0.4454775755854029,0.22469407510846398,1.9825960046804199,0.0474125740186239,1
803,804,chr3,100142,100142,1,0.5036414428345711,0.25831308580038803,0.5036414428345711,0.25831308580038803,1.9497325939722698,0.0512079993212766,1
804,805,chr3,100233,100233,1,0.603108711631254,0.286379611615897,0.603108711631254,0.286379611615897,2.10597642837845,0.0352063999297217,1
805,806,chr3,100663,100663,1,0.607239832043576,0.248686250415883,0.607239832043576,0.248686250415883,2.44179093547825,0.0146146072643197,1
806,807,chr3,101348,101348,1,0.581902366402807,0.25435169359210996,0.581902366402807,0.25435169359210996,2.28778648250706,0.022149958414726,1
807,808,chr4,102739,102739,1,0.617143524713724,0.25213526479523396,0.617143524713724,0.25213526479523396,2.4476684180411,0.0143783909365952,1
808,809,chr4,103478,103478,1,0.592331776804236,0.30049490427069203,0.592331776804236,0.30049490427069203,1.9711874257629698,0.0487024416482428,1
809,810,chr4,106081,106081,1,0.530251234625647,0.25738197270644003,0.530251234625647,0.25738197270644003,2.06017239299984,0.0393820631206573,1
810,811,chr4,106465,106465,1,0.5871674711316159,0.256904096522174,0.5871674711316159,0.256904096522174,2.28555121961995,0.0222805267110725,1
811,812,chr4,106503,106503,1,0.561363974306972,0.22895637634298,0.561363974306972,0.22895637634298,2.4518381329814503,0.0142128580860458,1
812,813,chr4,107271,107271,1,0.513256245078363,0.25613184288463897,0.513256245078363,0.25613184288463897,2.0038751890351,0.0450834319279984,1
813,814,chr4,107320,107320,1,0.491074615901466,0.242678037425555,0.491074615901466,0.242678037425555,2.023564312251,0.0430150001228506,1
814,815,chr4,107562,107562,1,0.5092125579634389,0.255919121405429,0.5092125579634389,0.255919121405429,1.9897401771583199,0.0466195644145794,1
815,816,chr4,107620,107620,1,0.579821245456318,0.25357043564689,0.579821245456318,0.25357043564689,2.28662795004915,0.0222175483996164,1
816,817,chr4,107784,107784,1,0.503390701832264,0.257596965497595,0.503390701832264,0.257596965497595,1.9541794712522098,0.0506799962079664,1
817,818,chr4,108265,108265,1,0.537166729024553,0.253959312783984,0.537166729024553,0.253959312783984,2.1151684619711597,0.0344155918882542,1
818,819,chr4,108737,108737,1,0.605156295828801,0.30079861395709495,0.605156295828801,0.30079861395709495,2.01183206221528,0.0442376429119719,1
819,820,chr4,108937,108937,1,0.559635208782893,0.253842077471131,0.559635208782893,0.253842077471131,2.20465895314987,0.0274780355217634,1
820,821,chr4,109412,109412,1,0.54682784086494,0.279336893747411,0.54682784086494,0.279336893747411,1.95759261703328,0.0502778343772958,1
821,822,chr4,109418,109418,1,0.509027907514203,0.25824700128469696,0.509027907514203,0.25824700128469696,1.97108932526593,0.048713659515905,1
822,823,chr4,109874,109874,1,0.520082692474734,0.233445528068935,0.520082692474734,0.233445528068935,2.2278545953604905,0.0258902128018346,1
823,824,chr4,110449,110449,1,0.596041379031405,0.264560323816933,0.596041379031405,0.264560323816933,2.2529507464764302,0.0242622546719127,1
824,825,chr4,110714,110714,1,0.512488514634813,0.249319117013718,0.512488514634813,0.249319117013718,2.0555524212233403,0.039825677892996,1
825,826,chr4,110760,110760,1,0.6783439415332679,0.251828298276709,0.6783439415332679,0.251828298276709,2.69367639052186,0.007066874115858809,1
826,827,chr4,111592,111592,1,0.602533752639229,0.253810183727797,0.602533752639229,0.253810183727797,2.37395420384482,0.0175987331063459,1
827,828,chr4,111840,111840,1,0.502252913177166,0.25619398767506196,0.502252913177166,0.25619398767506196,1.9604398906276799,0.0499443972091032,1
828,829,chr4,111998,111998,1,0.5297552331850051,0.262257174833061,0.5297552331850051,0.262257174833061,2.0199837564871896,0.0433850724562806,1
829,830,chr4,112514,112514,1,0.509358375983393,0.253159847715606,0.509358375983393,0.253159847715606,2.01200301145541,0.0442196195422329,1
830,831,chr4,112646,112646,1,0.538280200014677,0.26046403688300895,0.538280200014677,0.26046403688300895,2.06662004649975,0.0387699703510337,1
831,832,chr4,112717,112717,1,0.526929397385678,0.256518597214048,0.526929397385678,0.256518597214048,2.05415670874727,0.039960526883932,1
832,833,chr4,113314,113314,1,0.5145341600662929,0.255501123242884,0.5145341600662929,0.255501123242884,2.01382347574718,0.0440280700809862,1
833,834,chr4,114806,114806,1,0.5075297312343771,0.258908497199983,0.5075297312343771,0.258908497199983,1.96026679975032,0.0499646143901771,1
834,835,chr4,115038,115038,1,0.543615547296764,0.251119861156679,0.543615547296764,0.251119861156679,2.16476524315052,0.03040566779912,1
835,836,chr4,115337,115337,1,0.539283047220584,0.253898344150739,0.539283047220584,0.253898344150739,2.12401167492613,0.033669167334826,1
836,837,chr4,116406,116406,1,0.6038452448770749,0.281193149949685,0.6038452448770749,0.281193149949685,2.1474393845836,0.0317583180144451,1
837,838,chr4,117493,117493,1,0.818136261851208,0.280033613676721,0.818136261851208,0.280033613676721,2.9215644904532403,0.00348278163589006,1
838,839,chr4,117546,117546,1,0.553240501712861,0.252977989512367,0.553240501712861,0.252977989512367,2.1869116075247197,0.0287489773994425,1
839,840,chr4,118297,118297,1,0.555334019497412,0.272731801228772,0.555334019497412,0.272731801228772,2.03619092821372,0.0417311868567581,1
840,841,chr4,119182,119182,1,0.566496666339552,0.29002038906193106,0.566496666339552,0.29002038906193106,1.95329944964174,0.050784122682662004,1
841,842,chr4,119688,119688,1,0.525011920629191,0.252148239111964,0.525011920629191,0.252148239111964,2.0821558083380602,0.037328240310154,1
842,843,chr4,119970,119970,1,0.68965244271475,0.261011313639461,0.68965244271475,0.261011313639461,2.64223199024767,0.00823616202446002,1
843,844,chr4,120662,120662,1,0.502376782479774,0.256135796649594,0.502376782479774,0.256135796649594,1.96136888732912,0.0498360066571107,1
844,845,chr4,120742,120742,1,0.599387724832534,0.269559114290312,0.599387724832534,0.269559114290312,2.22358545141605,0.0261763482928252,1
845,846,chr5,121959,121959,1,0.6179087564771961,0.276123747701758,0.6179087564771961,0.276123747701758,2.23779650109848,0.0252343286981519,1
846,847,chr5,122877,122877,1,0.538442957894395,0.24945795110221103,0.538442957894395,0.24945795110221103,2.15845177720464,0.0308927238224858,1
847,848,chr5,123397,123397,1,0.513750689687468,0.256920401383321,0.513750689687468,0.256920401383321,1.99964925681772,0.0455381511095286,1
848,849,chr5,123466,123466,1,0.6025801327586501,0.25903826553342,0.6025801327586501,0.25903826553342,2.32622053547879,0.0200067886963802,1
849,850,chr5,123470,123470,1,0.642369119458458,0.256952886059428,0.642369119458458,0.256952886059428,2.4999490346642403,0.0124211174368191,1
850,851,chr5,124682,124682,1,0.606565464049462,0.29936348674591495,0.606565464049462,0.29936348674591495,2.02618385643098,0.0427459473318216,1
851,852,chr5,124818,124818,1,0.610331821169795,0.26593453353932,0.610331821169795,0.26593453353932,2.2950453746901402,0.0217305240701992,1
852,853,chr5,124876,124876,1,0.639690695849229,0.252194054820135,0.639690695849229,0.252194054820135,2.5365018866343103,0.0111966139426006,1
853,854,chr5,125376,125376,1,0.569315366830865,0.258775741682739,0.569315366830865,0.258775741682739,2.20003375559387,0.0278045001840247,1
854,855,chr5,126024,126024,1,0.575723561149545,0.263715142327265,0.575723561149545,0.263715142327265,2.18312667247254,0.0290264828530505,1
855,856,chr5,126128,126128,1,0.5268465944789079,0.256654028749685,0.5268465944789079,0.256654028749685,2.05275014401874,0.0400968160804755,1
856,857,chr5,127221,127221,1,0.5658661542193001,0.256522399171162,0.5658661542193001,0.256522399171162,2.20591323037538,0.0273900756861273,1
857,858,chr5,127438,127438,1,0.6758931702921811,0.24981399288007503,0.6758931702921811,0.24981399288007503,2.7055857139942097,0.00681840495042666,1
858,859,chr5,127840,127840,1,0.573856463699223,0.25426909254697,0.573856463699223,0.25426909254697,2.25688642670252,0.0240151723967435,1
859,860,chr5,128156,128156,1,0.49981453075017496,0.25515852410087997,0.49981453075017496,0.25515852410087997,1.95883924517672,0.0501316159304499,1
860,861,chr5,129278,129278,1,0.6191200651037609,0.292972207469892,0.6191200651037609,0.292972207469892,2.11323821617921,0.0345803838653604,1
861,862,chr5,129415,129415,1,0.615532015695174,0.254401169614557,0.615532015695174,0.254401169614557,2.4195329629489,0.0155404521786289,1
862,863,chr5,129416,129416,1,0.613120868962875,0.265468564914633,0.613120868962875,0.265468564914633,2.30957992770269,0.0209114219295578,1
863,864,chr5,130042,130042,1,0.502111149332339,0.255836936146536,0.502111149332339,0.255836936146536,1.9626218047136998,0.0496901351736996,1
864,865,chr5,130369,130369,1,0.500257253657743,0.25215270194686,0.500257253657743,0.25215270194686,1.98394564006365,0.04726190024788,1
865,866,chr5,130427,130427,1,0.556224135320599,0.258095855585066,0.556224135320599,0.258095855585066,2.15510680735155,0.0311534771491788,1
866,867,chr5,130654,130654,1,0.538045052626014,0.27204175532527103,0.538045052626014,0.27204175532527103,1.9778031941555902,0.0479509130240161,1
867,868,chr5,131460,131460,1,0.570825597561127,0.258443780518085,0.570825597561127,0.258443780518085,2.2087031710216802,0.0271952937303123,1
868,869,chr5,131530,131530,1,0.534847719641973,0.262704448367731,0.534847719641973,0.262704448367731,2.03592943692106,0.0417574414015262,1
869,870,chr5,131741,131741,1,0.5743274408974809,0.255543364295598,0.5743274408974809,0.255543364295598,2.24747546265037,0.0246096570186077,1
870,871,chr5,132219,132219,1,0.66511848783646,0.26336344704721,0.66511848783646,0.26336344704721,2.52547760630287,0.0115541144909679,1
871,872,chr5,133199,133199,1,0.584675543390708,0.264227538455185,0.584675543390708,0.264227538455185,2.21277292597521,0.0269133047370451,1
872,873,chr5,133252,133252,1,0.527970249212302,0.255652032517188,0.527970249212302,0.255652032517188,2.065190892534,0.0389049419174086,1
873,874,chr5,133565,133565,1,0.502490862619484,0.254131517673482,0.502490862619484,0.254131517673482,1.9772866711680501,0.0480092354388405,1
874,875,chr5,133762,133762,1,0.53789235952005,0.254655224616966,0.53789235952005,0.254655224616966,2.11223767479779,0.0346660685835835,1
875,876,chr5,133820,133820,1,0.604159977836543,0.263807304833151,0.604159977836543,0.263807304833151,2.2901563632540602,0.022012253999792997,1
876,877,chr5,134111,134111,1,0.585119811697455,0.25635736718242,0.585119811697455,0.25635736718242,2.28243805952763,0.022463490487361,1
877,878,chr5,134659,134659,1,0.520202128425001,0.254609874975622,0.520202128425001,0.254609874975622,2.0431341418898503,0.0410391609594381,1
878,879,chr5,134824,134824,1,0.541917078916649,0.27619726315785803,0.541917078916649,0.27619726315785803,1.96206534677688,0.0497548767833907,1
879,880,chr5,135063,135063,1,0.526465693755818,0.255055475754767,0.526465693755818,0.255055475754767,2.06412229417105,0.039006122665846,1
880,881,chr5,135081,135081,1,0.570009982881004,0.278372197427593,0.570009982881004,0.278372197427593,2.04765414128424,0.0405939002835838,1
881,882,chr5,135228,135228,1,0.7048525261143671,0.249451769955432,0.7048525261143671,0.249451769955432,2.82560643382205,0.00471912071258593,1
882,883,chr5,137518,137518,1,0.49321380911588103,0.227496387810487,0.49321380911588103,0.227496387810487,2.16800721041227,0.0301581379376788,1
883,884,chr5,137530,137530,1,0.524649106916516,0.254835312045279,0.524649106916516,0.254835312045279,2.05877710865791,0.0395155955398116,1
884,885,chr5,137536,137536,1,0.535630832471391,0.250902429696553,0.535630832471391,0.250902429696553,2.13481723998924,0.0327759415028042,1
885,886,chr5,137776,137776,1,0.4524185137322439,0.223582002197791,0.4524185137322439,0.223582002197791,2.02350148618856,0.0430214705100046,1
886,887,chr5,137832,137832,1,0.449870043402407,0.22210198891176502,0.449870043402407,0.22210198891176502,2.02551109788183,0.0428149100610694,1
887,888,chr5,137857,137857,1,0.43830830823060707,0.223829212658294,0.43830830823060707,0.223829212658294,1.95822655597572,0.0502034343458247,1
888,889,chr5,137863,137863,1,0.420573428322803,0.205201634795032,0.420573428322803,0.205201634795032,2.04956178220947,0.0404072130849699,1
889,890,chr5,137877,137877,1,0.489448231182015,0.22575801888727803,0.489448231182015,0.22575801888727803,2.16802146649948,0.0301570532961435,1
890,891,chr5,137912,137912,1,0.505266398477968,0.240061255611753,0.505266398477968,0.240061255611753,2.10473946406049,0.0353139932268767,1
891,892,chr5,137929,137929,1,0.42721245605121,0.214774890356519,0.42721245605121,0.214774890356519,1.9891173281106103,0.0466882541313322,1
892,893,chr5,137966,137966,1,0.47959488864459904,0.23734589544340598,0.47959488864459904,0.23734589544340598,2.02065802633168,0.0433151776847517,1
893,894,chr5,137977,137977,1,0.48713327989970295,0.219746170933779,0.48713327989970295,0.219746170933779,2.2167998551679102,0.026636771426547003,1
894,895,chr5,138092,138092,1,0.562196122746779,0.26635928459354,0.562196122746779,0.26635928459354,2.11066839139728,0.0348008246741888,1
895,896,chr5,139012,139012,1,0.524994877523702,0.256364372705401,0.524994877523702,0.256364372705401,2.0478464771975,0.0405750446566699,1
896,897,chr5,139252,139252,1,0.893601978531484,0.270224862472212,0.893601978531484,0.270224862472212,3.3068829061699505,0.000943403179383732,1
897,898,chr5,140078,140078,1,0.46674330671297,0.21819411574218303,0.46674330671297,0.21819411574218303,2.1391195868199797,0.0324259844902759,1
898,899,chr5,140216,140216,1,0.551660770511047,0.26679257133427503,0.551660770511047,0.26679257133427503,2.06775161599177,0.038663385534181,1
899,900,chr5,143100,143100,1,0.548548903563619,0.261436207764131,0.548548903563619,0.261436207764131,2.0982132056418203,0.0358863155826505,1
900,901,chr5,143150,143150,1,0.506315643430035,0.256424453232941,0.506315643430035,0.256424453232941,1.97452168483358,0.0483224542062412,1
901,902,chr5,143921,143921,1,0.541988927262217,0.257085560143349,0.541988927262217,0.257085560143349,2.10820447076066,0.0350133067438135,1
902,903,chr5,144322,144322,1,0.526667332720451,0.258003920321696,0.526667332720451,0.258003920321696,2.04131523297696,0.0412195039154647,1
903,904,chr5,144485,144485,1,0.537370449036265,0.256529129852332,0.537370449036265,0.256529129852332,2.0947736007431104,0.0361911229257333,1
904,905,chr5,144633,144633,1,0.5163677628447171,0.256553559940661,0.5163677628447171,0.256553559940661,2.01270940447737,0.0441452094390701,1
905,906,chr5,145061,145061,1,0.557042532120058,0.284056890507542,0.557042532120058,0.284056890507542,1.96102453675655,0.0498761606801066,1
906,907,chr6,145172,145172,1,0.576836925542853,0.266981652813184,0.576836925542853,0.266981652813184,2.16058639035576,0.0307273036525291,1
907,908,chr6,145402,145402,1,0.601194448086754,0.245508766534932,0.601194448086754,0.245508766534932,2.4487697794742997,0.0143345037288609,1
908,909,chr6,145801,145801,1,0.6310587858548461,0.307013398511452,0.6310587858548461,0.307013398511452,2.0554763698083502,0.0398330157626129,1
909,910,chr6,146807,146807,1,0.507009042551786,0.254652047139286,0.507009042551786,0.254652047139286,1.99098749940333,0.0464822615654784,1
910,911,chr6,147286,147286,1,0.5593313459236721,0.248816506111873,0.5593313459236721,0.248816506111873,2.24796720548831,0.0245782811530961,1
911,912,chr6,148415,148415,1,0.5736606744841279,0.254811934140467,0.5736606744841279,0.254811934140467,2.2513100746996098,0.0243659051517096,1
912,913,chr6,148632,148632,1,0.58792398608777,0.284938097869287,0.58792398608777,0.284938097869287,2.06333933750577,0.0390803990933592,1
913,914,chr6,149137,149137,1,0.5772836132056961,0.28689948295208,0.5772836132056961,0.28689948295208,2.01214588212457,0.044204561282354005,1
914,915,chr6,149415,149415,1,0.572901621488393,0.251194168317073,0.572901621488393,0.251194168317073,2.2807122686273598,0.0225654787028201,1
915,916,chr6,149454,149454,1,0.533854897464175,0.253070044506528,0.533854897464175,0.253070044506528,2.1095143777493,0.0349002063041147,1
